CODCLI	CODCARPR_NORM	JORNADA_FUENTE	PLAN_DE_ESTUDIO	ANIO_ING_ACT	N_CODES_SIES	CODIGOS_SIES_POTENCIALES	CODIGO_CARRERA_SIES_FINAL	SIES_MATCH_STATUS	SIES_MATCH_DIAG	SIES_RESOLUCION_HEURISTICA	SIES_CONFIANZA_POST	DURACION_ESTUDIOS_REF	FLAG_GOBERNANZA_V2	AMBIGUEDAD_ESTRUCTURAL	EFECTO_PLAN_ESTUDIOS_ALUMNO	JUSTIFICACION_AUDITORIA
20241IINF051	IINF	O	IINF20241	2024	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20241IINF108	IINF	O	IINF20241	2023	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251TLOG078	TLOG	O	TLOG20241	2025	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TLOG20241. Jornada: O.
20251TENS102	TENS	V	TENS20251	2025	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TENS20251. Jornada: V.
20242ICIB018	ICIB	O	ICIB20241	2024	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20241ICIB143	ICIB	O	ICIB20241	2023	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20241ICRE041	ICRE	O	ICRE20241	2024	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20241TPAS224	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251TLOG100	TLOG	O	TLOG20241	2025	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TLOG20241. Jornada: O.
20251TCIB101	TCIB	O	TCIB20241	2025	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCIB20241. Jornada: O.
20251ICIB102	ICIB	O	ICIB20241	2025	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251IINF071	IINF	D	IINF20241	2025	5	I162S2C1J1V2 | I162S2C1J2V1 | I162S2C1J2V2 | I162S2C1J2V3 | I162S2C1J2V4	I162S2C1J1V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=5 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas) y versión (4 versiones); potenciales: I162S2C1J1V2 | I162S2C1J2V1 | I162S2C1J2V2 | I162S2C1J2V3 | I162S2C1J2V4; carrera: IINF; jornada: D; plan: IINF20241.
20251TAMD086	TAMD	O	TAMD20241	2025	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20251TLOG046	TLOG	O	TLOG20241	2025	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TLOG20241. Jornada: O.
20252IIND024	IIND	O	IIND20251	2025	2	I162S2C87J4V1 | I162S2C87J4V2	I162S2C87J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C87J4V1 | I162S2C87J4V2; carrera: IIND; jornada: O; plan: IIND20251.
20251IADM097	IADM	V	IADM20241	2025	1	I162S2C76J2V1	I162S2C76J2V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IADM20241. Jornada: V.
20241TPAS061	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241IINF146	IINF	O	IINF20241	2024	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20241ICRE025	ICRE	O	ICRE20241	2024	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20251ICIB019	ICIB	O	ICIB20241	2025	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251CIINF019	CIINF	O	CIINF20241	2025	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20251IADM083	IADM	O	IADM20241	2025	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C76J4V1 | I162S2C76J4V2; carrera: IADM; jornada: O; plan: IADM20241.
20251IINF134	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20241CICRE035	CICRE	O	CICRE20241	2024	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20241IINF092	IINF	O	IINF20241	2023	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251TENS007	TENS	D	TENS20251	2025	2	I162S2C91J1V1 | I162S2C91J2V1	I162S2C91J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C91J1V1 | I162S2C91J2V1; carrera: TENS; jornada: D; plan: TENS20251.
20241CIINF003	CIINF	O	CIINF20241	2024	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20243ICIB006	ICIB	O	ICIB20241	2024	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251ADMP002	ADMP	O	ADMP20251	2025	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C83J4V1 | I162S2C83J4V2; carrera: ADMP; jornada: O; plan: ADMP20251.
20241IINF127	IINF	O	IINF20241	2023	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251TPAS106	TPAS	O	TPAS20241	2025	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251IINF056	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251CIINF043	CIINF	O	CIINF20241	2025	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20251ILOG015	ILOG	O	ILOG20241	2025	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ILOG20241. Jornada: O.
20251IINF123	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20241ICRE009	ICRE	O	ICRE20241	2024	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20241TPAS252	TPAS	O	TPAS20241	2023	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241ICIB103	ICIB	O	ICIB20241	2023	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251TAMD077	TAMD	O	TAMD20241	2025	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20241ICIB188	ICIB	O	ICIB20241	2022	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251CILOG011	CILOG	O	CILOG20241	2025	1	I162S2C77J4V2	I162S2C77J4V2	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CILOG20241. Jornada: O.
20251CICIB055	CICIB	O	CICIB20241	2025	1	I162S2C46J4V1	I162S2C46J4V1	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICIB20241. Jornada: O.
20251CIIND024	CIIND	O	CIIND20251	2025	2	I162S2C22J2V2 | I162S2C22J4V2	I162S2C22J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	4	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C22J2V2 | I162S2C22J4V2; carrera: CIIND; jornada: O; plan: CIIND20251.
20251TAMD048	TAMD	O	TAMD20241	2025	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20251CIADM014	CIADM	O	CIADM20241	2025	1	I162S2C76J4V2	I162S2C76J4V2	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIADM20241. Jornada: O.
20241TAMD026	TAMD	O	TAMD20241	2024	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20251CICRE066	CICRE	O	CICRE20241	2025	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20241TPAS161	TPAS	O	TPAS20241	2023	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241ICIB134	ICIB	O	ICIB20241	2022	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20241IINF159	IINF	O	IINF20241	2024	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251ILOG043	ILOG	O	ILOG20241	2025	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ILOG20241. Jornada: O.
20251TENS094	TENS	D	TENS20251	2025	2	I162S2C91J1V1 | I162S2C91J2V1	I162S2C91J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C91J1V1 | I162S2C91J2V1; carrera: TENS; jornada: D; plan: TENS20251.
20242TPAS010	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20253ADMP006	ADMP	O	ADMP20251	2025	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C83J4V1 | I162S2C83J4V2; carrera: ADMP; jornada: O; plan: ADMP20251.
20241TPAS039	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251TCIB036	TCIB	O	TCIB20241	2025	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCIB20241. Jornada: O.
20241IINF174	IINF	O	IINF20241	2024	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251TPAS050	TPAS	V	TPAS20241	2025	1	I162S2C57J2V1	I162S2C57J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: V.
20241TAMD016	TAMD	O	TAMD20241	2024	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20251CIINF052	CIINF	O	CIINF20241	2025	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20251CIINF046	CIINF	O	CIINF20241	2025	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20241TPAS012	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241TCIB088	TCIB	D	TCIB20241	2024	2	I162S2C47J1V1 | I162S2C47J2V1	I162S2C47J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C47J1V1 | I162S2C47J2V1; carrera: TCIB; jornada: D; plan: TCIB20241.
