fila_excel_aproximada,columna,columna_normalizada,valor_completo,patron_detectado,tipo_columna,severidad_preliminar,clasificacion_marca,CODIGO_UNICO
19,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C118J4V1
20,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_1,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_2,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C119J4V1
20,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C119J4V1
20,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C119J4V1
20,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C119J4V1
20,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C119J4V1
20,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C119J4V1
20,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C119J4V1
21,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_9,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_2,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C124J4V1
21,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C124J4V1
21,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V1
21,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C124J4V1
21,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V1
21,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V1
21,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V1
22,Detalle del Tipo de Programa (especiales),DETALLE_DEL_TIPO_DE_PROGRAMA_ESPECIALES,REVISAR_DETALLE_PROGRAMA_ESPECIAL,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_9,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_2,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C124J4V2
22,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_5,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Otro Tipo de Ingreso,OTRO_TIPO_DE_INGRESO,REVISAR_OTRO_TIPO_INGRESO_CODIGO_REQUISITO_INGRESO_2_SEMESTRES_RECONOCIDOS_5,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Ingreso otro,INGRESO_OTRO,REVISAR_DESCRIPCION_OTRO_INGRESO_SIN_TEXTO_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C124J4V2
22,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C124J4V2
22,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C124J4V2
22,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V2
22,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V2
22,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C124J4V2
23,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_9,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Régimen,REGIMEN,REVISAR_REGIMEN_CODIGO_2,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C125J4V1
23,Ingreso Directo,INGRESO_DIRECTO,REVISAR_INGRESO_DIRECTO_CODIGO_REQUISITO_INGRESO_1,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,Observaciones,OBSERVACIONES,Crear según matriz PROMEDIOSDEALUMNOS_7804.xlsx / hoja matriz; conciliado contra diccionario oferta 2026; no encontrado en listado existente INDICES por CODIGO_UNICO; campos sin fuente directa quedan con revisión específica.,REVISION,DESCONOCIDA,MEDIA,OBSERVACION_INSTITUCIONAL,I162S2C125J4V1
23,FECHA_ADMISION_INICIAL,FECHA_ADMISION_INICIAL,REVISAR_FECHA_ADMISION_INICIAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,MALLA_CURRICULAR,MALLA_CURRICULAR,REVISAR_MALLA_CURRICULAR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,PERFIL_EGRESO,PERFIL_EGRESO,REVISAR_PERFIL_EGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,TEXTO_REQUISITO_INGRESO,TEXTO_REQUISITO_INGRESO,REVISAR_TEXTO_REQUISITO_INGRESO_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,LICENCIA_ENS_MEDIA,LICENCIA_ENS_MEDIA,REVISAR_LICENCIA_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,NOTAS_ENS_MEDIA,NOTAS_ENS_MEDIA,REVISAR_NOTAS_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,PROMEDIO_MIN_ENS_MEDIA,PROMEDIO_MIN_ENS_MEDIA,REVISAR_PROMEDIO_MIN_ENS_MEDIA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,RECONOCIMIENTOS_APREN_PREVIOS,RECONOCIMIENTOS_APREN_PREVIOS,REVISAR_RECONOCIMIENTOS_APREN_PREVIOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,EXPERIENCIA_LABORAL,EXPERIENCIA_LABORAL,REVISAR_EXPERIENCIA_LABORAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,OTROS_REQUISITOS,OTROS_REQUISITOS,REVISAR_OTROS_REQUISITOS_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,MAIL_DIFUSION_CARRERA,MAIL_DIFUSION_CARRERA,REVISAR_MAIL_DIFUSION_CARRERA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,FORMATO_VALOR,FORMATO_VALOR,REVISAR_FORMATO_VALOR_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,VALOR_MATRICULA_ANUAL,VALOR_MATRICULA_ANUAL,REVISAR_VALOR_MATRICULA_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,COSTO_TITULACION,COSTO_TITULACION,REVISAR_COSTO_TITULACION_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,VALOR_CERTIFICADO_DIPLOMA,VALOR_CERTIFICADO_DIPLOMA,REVISAR_VALOR_CERTIFICADO_DIPLOMA_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,ARANCEL_ANUAL,ARANCEL_ANUAL,REVISAR_ARANCEL_ANUAL_SIN_FUENTE,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V1
23,VIGENCIA_CARRERA,VIGENCIA_CARRERA,REVISAR_VIGENCIA_CARRERA_SIN_FUENTE_DIRECTA,REVISAR,OFICIAL_PROBABLE,ALTA,CAMPO_PENDIENTE_REAL,I162S2C125J4V1
23,CNED_ESTADO_AUDITORIA,CNED_ESTADO_AUDITORIA,REQUIERE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C125J4V1
23,CNED_ALERTAS,CNED_ALERTAS,CONTIENE_MARCAS_TECNICAS_DE_REVISION,REVISION,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C125J4V1
23,CNED_PUEDE_SUBIR_PRELIMINAR,CNED_PUEDE_SUBIR_PRELIMINAR,REVISAR,REVISAR,AUXILIAR_TECNICA,BAJA,MARCA_TECNICA_REMOVIBLE,I162S2C125J4V1
24,Detalle del Tipo de Programa (especiales),DETALLE_DEL_TIPO_DE_PROGRAMA_ESPECIALES,REVISAR_DETALLE_PROGRAMA_ESPECIAL,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
24,Área del Conocimiento,AREA_DEL_CONOCIMIENTO,REVISAR_AREA_CODIGO_9,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
24,Sub Área,SUB_AREA,REVISAR_SUB_AREA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
24,Carrera Genérica,CARRERA_GENERICA,REVISAR_CARRERA_GENERICA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
24,Grado Académico que otorga el programa,GRADO_ACADEMICO_QUE_OTORGA_EL_PROGRAMA,REVISAR_GRADO_ACADEMICO_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
24,Dependencia,DEPENDENCIA,REVISAR_DEPENDENCIA_SIN_FUENTE_DIRECTA,REVISAR,DESCONOCIDA,MEDIA,DUDA_METODOLOGICA,I162S2C125J4V2
